image_path,object_filename,memscore
img/things/cream_cheese.png,cream_cheese.png,0.796251118183136
img/things/credit_card.png,credit_card.png,0.7691249847412109
img/things/creme_brulee.png,creme_brulee.png,0.801112711429596
img/things/crepe.png,crepe.png,0.7375020980834961
img/things/crib.png,crib.png,0.8057641983032227
img/things/croissant.png,croissant.png,0.8884229063987732
img/things/cross.png,cross.png,0.8919001221656799
img/things/crossbow.png,crossbow.png,0.744845449924469
img/things/crouton.png,crouton.png,0.853890061378479
img/things/crow.png,crow.png,0.7886994481086731
img/things/crowbar.png,crowbar.png,0.8768818974494934
img/things/crown.png,crown.png,0.8019065260887146
img/things/crucifix.png,crucifix.png,0.7764100432395935
img/things/cruise_ship.png,cruise_ship.png,0.7565680146217346
img/things/crumb.png,crumb.png,0.7970926761627197
img/things/crutch.png,crutch.png,0.8274967074394226
img/things/crystal1.png,crystal1.png,0.7178738713264465
img/things/crystal2.png,crystal2.png,0.7240327000617981
img/things/crystal_ball.png,crystal_ball.png,0.7891752123832703
img/things/cuckoo_clock.png,cuckoo_clock.png,0.7982567548751831
img/things/cucumber.png,cucumber.png,0.8333548307418823
img/things/cufflink.png,cufflink.png,0.8400947451591492
img/things/cummerbund.png,cummerbund.png,0.8514381647109985
img/things/cup.png,cup.png,0.889470636844635
img/things/cupcake.png,cupcake.png,0.8485488295555115
img/things/curb.png,curb.png,0.815578818321228
img/things/curling_iron.png,curling_iron.png,0.9369204640388489
img/things/curry.png,curry.png,0.6484503746032715
img/things/curtain.png,curtain.png,0.7742823958396912
img/things/cushion.png,cushion.png,0.8563907742500305
img/things/cutting_board.png,cutting_board.png,0.7737868428230286
img/things/cymbal.png,cymbal.png,0.7490140199661255
img/things/dagger.png,dagger.png,0.9219440817832947
img/things/daisy.png,daisy.png,0.6191575527191162
img/things/dalmatian.png,dalmatian.png,0.8323900699615479
img/things/dandelion.png,dandelion.png,0.7651814818382263
img/things/dart.png,dart.png,0.8403393030166626
img/things/dartboard.png,dartboard.png,0.8522298336029053
img/things/dashboard.png,dashboard.png,0.8672063946723938
img/things/deer.png,deer.png,0.6797506809234619
img/things/defibrillator.png,defibrillator.png,0.8632615804672241
img/things/denture.png,denture.png,0.8786157965660095
img/things/deodorant.png,deodorant.png,0.8453513383865356
img/things/desk.png,desk.png,0.7710742950439453
img/things/dessert.png,dessert.png,0.6959518790245056
img/things/detonator.png,detonator.png,0.7472710013389587
img/things/dial.png,dial.png,0.7854487895965576
img/things/diamond.png,diamond.png,0.8070292472839355
img/things/diaper.png,diaper.png,0.9044075608253479
img/things/dice.png,dice.png,0.9040645360946655
img/things/dip.png,dip.png,0.830439567565918
img/things/dirt_bike.png,dirt_bike.png,0.7330835461616516
img/things/dish.png,dish.png,0.7163742184638977
img/things/dishrag.png,dishrag.png,0.8821102380752563
img/things/dishwasher.png,dishwasher.png,0.8304452300071716
img/things/dishwashing_liquid.png,dishwashing_liquid.png,0.8942896723747253
img/things/diskette.png,diskette.png,0.8414713740348816
img/things/diving_board.png,diving_board.png,0.68458092212677
img/things/dog.png,dog.png,0.9480829834938049
img/things/dogfood.png,dogfood.png,0.9323999285697937
img/things/doghouse.png,doghouse.png,0.8566421270370483
img/things/doily.png,doily.png,0.978158712387085
img/things/doll.png,doll.png,0.9120244979858398
img/things/dollhouse.png,dollhouse.png,0.7502756714820862
img/things/dolly.png,dolly.png,0.908462643623352
img/things/dolphin.png,dolphin.png,0.8466589450836182
img/things/domino.png,domino.png,0.8889471888542175
img/things/donkey.png,donkey.png,0.6705259084701538
img/things/donut.png,donut.png,0.8979188799858093
img/things/door.png,door.png,0.8028284311294556
img/things/doorbell.png,doorbell.png,0.8141299486160278
img/things/doorhandle.png,doorhandle.png,0.8270963430404663
img/things/doorknob.png,doorknob.png,0.8176041841506958
img/things/doorknocker.png,doorknocker.png,0.9268258213996887
img/things/doormat.png,doormat.png,0.7829351425170898
img/things/doorstop.png,doorstop.png,0.8070430755615234
img/things/dough.png,dough.png,0.977568507194519
img/things/drain.png,drain.png,0.8075981140136719
img/things/drawer.png,drawer.png,0.8758684992790222
img/things/dreidel.png,dreidel.png,0.9311839938163757
img/things/dress.png,dress.png,0.9395058155059814
img/things/dresser.png,dresser.png,0.6829587817192078
img/things/drill.png,drill.png,0.9578588604927063
img/things/drink.png,drink.png,0.8126310706138611
img/things/drum.png,drum.png,0.8321948647499084
img/things/drumstick.png,drumstick.png,0.8358022570610046
img/things/dryer.png,dryer.png,0.8022701144218445
img/things/duck.png,duck.png,0.8053869605064392
img/things/duckling.png,duckling.png,0.6918252110481262
img/things/duct.png,duct.png,0.9071719646453857
img/things/duct_tape.png,duct_tape.png,0.9289807677268982
img/things/duffel_bag.png,duffel_bag.png,0.9146617650985718
img/things/dumbbell.png,dumbbell.png,0.8365926146507263
img/things/dumbwaiter.png,dumbwaiter.png,0.8071987628936768
img/things/dumpling.png,dumpling.png,0.7772327661514282
img/things/dumpster.png,dumpster.png,0.8923401832580566
img/things/duster.png,duster.png,0.8111669421195984
img/things/dustpan.png,dustpan.png,0.8193604946136475
img/things/dynamite.png,dynamite.png,0.8830207586288452
img/things/eagle.png,eagle.png,0.777223527431488
img/things/ear.png,ear.png,0.8806957602500916
img/things/earplug.png,earplug.png,0.93211829662323
img/things/earring.png,earring.png,0.9128655195236206
img/things/easel.png,easel.png,0.8495465517044067
img/things/easter_egg.png,easter_egg.png,0.9081497192382812
img/things/eclair.png,eclair.png,0.9534241557121277
img/things/eel.png,eel.png,0.9514341950416565
img/things/egg.png,egg.png,0.9044744372367859
img/things/egg_roll.png,egg_roll.png,0.9145586490631104
img/things/eggbeater.png,eggbeater.png,0.9132289886474609
img/things/eggnog.png,eggnog.png,0.8771191835403442
img/things/eggplant.png,eggplant.png,0.8474357724189758
img/things/eggshell.png,eggshell.png,0.8991122841835022
img/things/elbow.png,elbow.png,0.8779418468475342
img/things/electric_chair.png,electric_chair.png,0.761434018611908
