concept_id,memorability_bin,image_name,image_filepath,source_path,memorability_score,recognizability,nameability,concreteness_score,memorability_percentile,things_file_path,category27_label,category27_id,things_category,selection_source
walker1,high,walker1_11s.jpg,images/walker1_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/walker1/walker1_11s.jpg,0.952380952,0.857142857,0.947368421,4.42,99.47138588830154,walker1/walker1_11s.jpg,medical equipment,17,medical equipment,milp
bongo,high,bongo_14s.jpg,images/bongo_14s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/bongo/bongo_14s.jpg,0.948717949,0.0,0.368421053,4.77,98.57120968359764,bongo/bongo_14s.jpg,musical instrument,18,musical instrument,milp
cello,high,cello_11s.jpg,images/cello_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cello/cello_11s.jpg,0.926829268,0.214285714,0.733333333,4.96,97.4143874971271,cello/cello_11s.jpg,musical instrument,18,musical instrument,milp
keyboard,high,keyboard_11s.jpg,images/keyboard_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/keyboard/keyboard_11s.jpg,0.928571429,1.0,1.0,4.93,97.91810311805716,keyboard/keyboard_11s.jpg,musical instrument,18,musical instrument,milp
trumpet,high,trumpet_02s.jpg,images/trumpet_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/trumpet/trumpet_02s.jpg,0.925609756,0.666666667,0.944444444,4.86,97.09453765417912,trumpet/trumpet_02s.jpg,musical instrument,18,musical instrument,milp
violin,high,violin_01b.jpg,images/violin_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/violin/violin_01b.jpg,0.947368421,0.692307692,1.0,4.96,98.37202175745038,violin/violin_01b.jpg,musical instrument,18,musical instrument,milp
xylophone,high,xylophone_11s.jpg,images/xylophone_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/xylophone/xylophone_11s.jpg,0.928571429,0.571428571,0.944444444,4.75,97.91810311805716,xylophone/xylophone_11s.jpg,musical instrument,18,musical instrument,milp
binder,high,binder_21s.jpg,images/binder_21s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/binder/binder_21s.jpg,0.974358974,0.388888889,0.894736842,4.89,99.66865854592814,binder/binder_21s.jpg,office supply,19,office supply,milp
glue,high,glue_08s.jpg,images/glue_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/glue/glue_08s.jpg,0.947368421,0.636363636,0.9375,4.65,98.37202175745038,glue/glue_08s.jpg,office supply,19,office supply,milp
highlighter,high,highlighter_01b.jpg,images/highlighter_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/highlighter/highlighter_01b.jpg,0.95,0.5,0.888888889,4.77,98.91212748027274,highlighter/highlighter_01b.jpg,office supply,19,office supply,milp
notepad,high,notepad_03s.jpg,images/notepad_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/notepad/notepad_03s.jpg,0.975,0.357142857,0.411764706,4.7,99.75676089787788,notepad/notepad_03s.jpg,office supply,19,office supply,milp
rubber_band,high,rubber_band_04s.jpg,images/rubber_band_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/rubber_band/rubber_band_04s.jpg,0.95,0.769230769,0.8125,4.89,98.91212748027274,rubber_band/rubber_band_04s.jpg,office supply,19,office supply,milp
tack,high,tack_03s.jpg,images/tack_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tack/tack_03s.jpg,0.976744186,0.1875,0.764705882,4.5,99.9463724814219,tack/tack_03s.jpg,office supply,19,office supply,milp
airbag,high,airbag_13s.jpg,images/airbag_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/airbag/airbag_13s.jpg,0.925,0.888888889,0.85,4.81,96.62338159810005,airbag/airbag_13s.jpg,part of car,20,part of car,milp
gearshift,high,gearshift_09n.jpg,images/gearshift_09n.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/gearshift/gearshift_09n.jpg,0.9,0.5,0.166666667,4.64,92.13399218570444,gearshift/gearshift_09n.jpg,part of car,20,part of car,milp
handbrake,high,handbrake_10s.jpg,images/handbrake_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/handbrake/handbrake_10s.jpg,0.904761905,0.470588235,0.105263158,4.69,94.50700988278557,handbrake/handbrake_10s.jpg,part of car,20,part of car,milp
license_plate,high,license_plate_03s.jpg,images/license_plate_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/license_plate/license_plate_03s.jpg,0.975609756,0.944444444,0.764705882,4.89,99.85827012947215,license_plate/license_plate_03s.jpg,part of car,20,part of car,milp
seatbelt,high,seatbelt_08s.jpg,images/seatbelt_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/seatbelt/seatbelt_08s.jpg,0.925,0.714285714,0.842105263,4.79,96.62338159810005,seatbelt/seatbelt_08s.jpg,part of car,20,part of car,milp
sunroof,high,sunroof_01b.jpg,images/sunroof_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sunroof/sunroof_01b.jpg,0.9,0.538461538,0.384615385,4.68,92.13399218570444,sunroof/sunroof_01b.jpg,part of car,20,part of car,milp
artichoke,high,artichoke_04s.jpg,images/artichoke_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/artichoke/artichoke_04s.jpg,0.951219512,0.384615385,0.833333333,4.63,99.25304527694783,artichoke/artichoke_04s.jpg,plant,21,plant,milp
broccoli,high,broccoli_12s.jpg,images/broccoli_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/broccoli/broccoli_12s.jpg,0.952380952,0.875,0.944444444,4.87,99.47138588830154,broccoli/broccoli_12s.jpg,plant,21,plant,milp
cactus,high,cactus_12s.jpg,images/cactus_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cactus/cactus_12s.jpg,0.95,0.6875,0.947368421,5.0,98.91212748027274,cactus/cactus_12s.jpg,plant,21,plant,milp
chive,high,chive_03s.jpg,images/chive_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/chive/chive_03s.jpg,0.926829268,0.25,0.35,4.81,97.4143874971271,chive/chive_03s.jpg,plant,21,plant,milp
grass,high,grass_05s.jpg,images/grass_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/grass/grass_05s.jpg,0.925,0.857142857,0.941176471,4.93,96.62338159810005,grass/grass_05s.jpg,plant,21,plant,milp
leek,high,leek_02s.jpg,images/leek_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/leek/leek_02s.jpg,0.930232558,0.5,0.315789474,4.92,98.16900329426186,leek/leek_02s.jpg,plant,21,plant,milp
baseball_bat,high,baseball_bat_06s.jpg,images/baseball_bat_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/baseball_bat/baseball_bat_06s.jpg,0.95,0.25,0.722222222,5.0,98.91212748027274,baseball_bat/baseball_bat_06s.jpg,sports equipment,22,sports equipment,milp
baton3,high,baton3_08s.jpg,images/baton3_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/baton3/baton3_08s.jpg,0.95,0.470588235,0.666666667,4.64,98.91212748027274,baton3/baton3_08s.jpg,sports equipment,22,sports equipment,milp
dumbbell,high,dumbbell_12s.jpg,images/dumbbell_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/dumbbell/dumbbell_12s.jpg,0.948717949,0.8,0.6,4.69,98.57120968359764,dumbbell/dumbbell_12s.jpg,sports equipment,22,sports equipment,milp
football_helmet,high,football_helmet_01b.jpg,images/football_helmet_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/football_helmet/football_helmet_01b.jpg,0.95,0.777777778,0.375,5.0,98.91212748027274,football_helmet/football_helmet_01b.jpg,sports equipment,22,sports equipment,milp
mouthpiece,high,mouthpiece_02s.jpg,images/mouthpiece_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/mouthpiece/mouthpiece_02s.jpg,0.975609756,0.333333333,0.055555556,4.66,99.85827012947215,mouthpiece/mouthpiece_02s.jpg,sports equipment,22,sports equipment,milp
springboard,high,springboard_13s.jpg,images/springboard_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/springboard/springboard_13s.jpg,0.976744186,0.4,0.444444444,4.24,99.9463724814219,springboard/springboard_13s.jpg,sports equipment,22,sports equipment,milp
backscratcher,high,backscratcher_16s.jpg,images/backscratcher_16s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/backscratcher/backscratcher_16s.jpg,0.95,0.533333333,0.789473684,4.58,98.91212748027274,backscratcher/backscratcher_16s.jpg,tool,23,tool,milp
marker,high,marker_13s.jpg,images/marker_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/marker/marker_13s.jpg,0.975609756,0.3125,0.833333333,4.62,99.85827012947215,marker/marker_13s.jpg,tool,23,tool,milp
screwdriver,high,screwdriver_08s.jpg,images/screwdriver_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/screwdriver/screwdriver_08s.jpg,0.951219512,0.6875,1.0,4.9,99.25304527694783,screwdriver/screwdriver_08s.jpg,tool,23,tool,milp
sickle,high,sickle_01b.jpg,images/sickle_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sickle/sickle_01b.jpg,0.952380952,0.529411765,0.5,4.88,99.47138588830154,sickle/sickle_01b.jpg,tool,23,tool,milp
tool,high,tool_02s.jpg,images/tool_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tool/tool_02s.jpg,0.954545455,0.692307692,0.944444444,4.6,99.59396307362293,tool/tool_02s.jpg,tool,23,tool,milp
wrench,high,wrench_05s.jpg,images/wrench_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/wrench/wrench_05s.jpg,0.951219512,0.4,0.944444444,4.93,99.25304527694783,wrench/wrench_05s.jpg,tool,23,tool,milp
crayon,high,crayon_09s.jpg,images/crayon_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/crayon/crayon_09s.jpg,0.975,0.928571429,0.944444444,4.87,99.75676089787788,crayon/crayon_09s.jpg,toy,24,toy,milp
doll,high,doll_03s.jpg,images/doll_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/doll/doll_03s.jpg,0.951219512,0.666666667,0.85,5.0,99.25304527694783,doll/doll_03s.jpg,toy,24,toy,milp
hula_hoop,high,hula_hoop_15s.jpg,images/hula_hoop_15s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/hula_hoop/hula_hoop_15s.jpg,0.975609756,0.416666667,0.75,5.0,99.85827012947215,hula_hoop/hula_hoop_15s.jpg,toy,24,toy,milp
lego,high,lego_05s.jpg,images/lego_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/lego/lego_05s.jpg,0.952380952,0.375,0.842105263,4.73,99.47138588830154,lego/lego_05s.jpg,toy,24,toy,milp
stilt,high,stilt_13s.jpg,images/stilt_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/stilt/stilt_13s.jpg,0.954545455,0.428571429,0.75,4.5,99.59396307362293,stilt/stilt_13s.jpg,toy,24,toy,milp
whoopee_cushion,high,whoopee_cushion_10s.jpg,images/whoopee_cushion_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/whoopee_cushion/whoopee_cushion_10s.jpg,0.954545455,0.222222222,0.352941176,4.75,99.59396307362293,whoopee_cushion/whoopee_cushion_10s.jpg,toy,24,toy,milp
celery,high,celery_07s.jpg,images/celery_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/celery/celery_07s.jpg,0.95,0.571428571,1.0,4.8,98.91212748027274,celery/celery_07s.jpg,vegetable,25,vegetable,milp
chickpea,high,chickpea_06s.jpg,images/chickpea_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/chickpea/chickpea_06s.jpg,0.952380952,0.6875,0.555555556,4.93,99.47138588830154,chickpea/chickpea_06s.jpg,vegetable,25,vegetable,milp
garlic,high,garlic_12n.jpg,images/garlic_12n.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/garlic/garlic_12n.jpg,0.95,0.9375,1.0,4.89,98.91212748027274,garlic/garlic_12n.jpg,vegetable,25,vegetable,milp
potato,high,potato_07s.jpg,images/potato_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/potato/potato_07s.jpg,0.951219512,1.0,1.0,4.85,99.25304527694783,potato/potato_07s.jpg,vegetable,25,vegetable,milp
pumpkin,high,pumpkin_11s.jpg,images/pumpkin_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pumpkin/pumpkin_11s.jpg,0.951219512,1.0,0.944444444,4.9,99.25304527694783,pumpkin/pumpkin_11s.jpg,vegetable,25,vegetable,milp
sweet_potato,high,sweet_potato_05s.jpg,images/sweet_potato_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sweet_potato/sweet_potato_05s.jpg,0.95,0.75,0.705882353,5.0,98.91212748027274,sweet_potato/sweet_potato_05s.jpg,vegetable,25,vegetable,milp
airboat,high,airboat_05s.jpg,images/airboat_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/airboat/airboat_05s.jpg,0.928571429,0.461538462,0.5,4.82,97.91810311805716,airboat/airboat_05s.jpg,vehicle,26,vehicle,milp
hot-air_balloon,high,hot-air_balloon_03s.jpg,images/hot-air_balloon_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/hot-air_balloon/hot-air_balloon_03s.jpg,0.947368421,0.5,0.0,4.96,98.37202175745038,hot-air_balloon/hot-air_balloon_03s.jpg,vehicle,26,vehicle,milp
skateboard,high,skateboard_01b.jpg,images/skateboard_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/skateboard/skateboard_01b.jpg,0.930232558,0.9375,0.789473684,4.86,98.16900329426186,skateboard/skateboard_01b.jpg,vehicle,26,vehicle,milp
sled,high,sled_01b.jpg,images/sled_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sled/sled_01b.jpg,0.928571429,0.533333333,0.842105263,5.0,97.91810311805716,sled/sled_01b.jpg,vehicle,26,vehicle,milp
trolley,high,trolley_03s.jpg,images/trolley_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/trolley/trolley_03s.jpg,0.926829268,0.142857143,0.352941176,4.73,97.4143874971271,trolley/trolley_03s.jpg,vehicle,26,vehicle,milp
unicycle,high,unicycle_10s.jpg,images/unicycle_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/unicycle/unicycle_10s.jpg,0.928571429,0.8,0.947368421,5.0,97.91810311805716,unicycle/unicycle_10s.jpg,vehicle,26,vehicle,milp
baton2,high,baton2_09s.jpg,images/baton2_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/baton2/baton2_09s.jpg,0.95,0.285714286,0.388888889,4.64,98.91212748027274,baton2/baton2_09s.jpg,weapon,27,weapon,milp
boomerang,high,boomerang_07s.jpg,images/boomerang_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/boomerang/boomerang_07s.jpg,0.953488372,0.727272727,0.95,4.7,99.55948824025128,boomerang/boomerang_07s.jpg,weapon,27,weapon,milp
brass_knuckles,high,brass_knuckles_04s.jpg,images/brass_knuckles_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/brass_knuckles/brass_knuckles_04s.jpg,0.975,0.785714286,0.947368421,4.52,99.75676089787788,brass_knuckles/brass_knuckles_04s.jpg,weapon,27,weapon,milp
bullet,high,bullet_02s.jpg,images/bullet_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/bullet/bullet_02s.jpg,0.95,0.833333333,0.888888889,4.83,98.91212748027274,bullet/bullet_02s.jpg,weapon,27,weapon,milp
grenade,high,grenade_06s.jpg,images/grenade_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/grenade/grenade_06s.jpg,0.951219512,0.384615385,0.944444444,4.9,99.25304527694783,grenade/grenade_06s.jpg,weapon,27,weapon,milp
revolver,high,revolver_09s.jpg,images/revolver_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/revolver/revolver_09s.jpg,0.953488372,0.384615385,0.333333333,4.69,99.55948824025128,revolver/revolver_09s.jpg,weapon,27,weapon,milp
antelope,low,antelope_07n.jpg,images/antelope_07n.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/antelope/antelope_07n.jpg,0.56097561,0.214285714,0.210526316,5.0,0.7910058990270437,antelope/antelope_07n.jpg,animal,1,animal,milp
barnacle,low,barnacle_05s.jpg,images/barnacle_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/barnacle/barnacle_05s.jpg,0.486486486,0.272727273,0.411764706,4.92,0.12257718532138207,barnacle/barnacle_05s.jpg,animal,1,animal,milp
bug,low,bug_04s.jpg,images/bug_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/bug/bug_04s.jpg,0.55,0.416666667,0.705882353,5.0,0.6473607599785489,bug/bug_04s.jpg,animal,1,animal,milp
coral,low,coral_07s.jpg,images/coral_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/coral/coral_07s.jpg,0.512195122,0.692307692,0.705882353,4.4,0.24898490768405732,coral/coral_07s.jpg,animal,1,animal,milp
groundhog,low,groundhog_12n.jpg,images/groundhog_12n.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/groundhog/groundhog_12n.jpg,0.526315789,0.2,0.368421053,4.93,0.38113843560867233,groundhog/groundhog_12n.jpg,animal,1,animal,milp
squid,low,squid_05s.jpg,images/squid_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/squid/squid_05s.jpg,0.536585366,0.714285714,0.611111111,4.71,0.4462575653106565,squid/squid_05s.jpg,animal,1,animal,milp
duck,low,duck_03s.jpg,images/duck_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/duck/duck_03s.jpg,0.536585366,0.875,0.944444444,4.86,0.4462575653106565,duck/duck_03s.jpg,bird,2,bird,milp
goose,low,goose_10s.jpg,images/goose_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/goose/goose_10s.jpg,0.525,0.461538462,0.722222222,4.81,0.34091779667509386,goose/goose_10s.jpg,bird,2,bird,milp
hawk,low,hawk_07s.jpg,images/hawk_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/hawk/hawk_07s.jpg,0.595238095,0.25,0.368421053,4.93,1.7160805944993487,hawk/hawk_07s.jpg,bird,2,bird,milp
pheasant,low,pheasant_06s.jpg,images/pheasant_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pheasant/pheasant_06s.jpg,0.487804878,0.181818182,0.222222222,4.75,0.16662836129625375,pheasant/pheasant_06s.jpg,bird,2,bird,milp
pigeon,low,pigeon_10s.jpg,images/pigeon_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pigeon/pigeon_10s.jpg,0.487804878,0.294117647,0.555555556,4.71,0.16662836129625375,pigeon/pigeon_10s.jpg,bird,2,bird,milp
vulture,low,vulture_02s.jpg,images/vulture_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/vulture/vulture_02s.jpg,0.487179487,0.333333333,0.65,4.73,0.1378993334865548,vulture/vulture_02s.jpg,bird,2,bird,milp
bone,low,bone_09s.jpg,images/bone_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/bone/bone_09s.jpg,0.642857143,1.0,0.75,4.9,4.836053014632651,bone/bone_09s.jpg,body part,3,body part,milp
hair,low,hair_04s.jpg,images/hair_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/hair/hair_04s.jpg,0.684210526,0.933333333,0.947368421,4.97,10.679537271125412,hair/hair_04s.jpg,body part,3,body part,milp
leg,low,leg_04s.jpg,images/leg_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/leg/leg_04s.jpg,0.641025641,0.294117647,0.176470588,4.83,4.502796292040144,leg/leg_04s.jpg,body part,3,body part,milp
shoulder,low,shoulder_01b.jpg,images/shoulder_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/shoulder/shoulder_01b.jpg,0.692307692,0.785714286,0.736842105,4.93,11.94552976327281,shoulder/shoulder_01b.jpg,body part,3,body part,milp
skeleton,low,skeleton_01b.jpg,images/skeleton_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/skeleton/skeleton_01b.jpg,0.666666667,0.866666667,1.0,4.97,7.417834980464261,skeleton/skeleton_01b.jpg,body part,3,body part,milp
toe,low,toe_08s.jpg,images/toe_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/toe/toe_08s.jpg,0.692307692,0.166666667,0.941176471,4.93,11.94552976327281,toe/toe_08s.jpg,body part,3,body part,milp
blazer,low,blazer_08s.jpg,images/blazer_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/blazer/blazer_08s.jpg,0.55,0.083333333,0.235294118,4.79,0.6473607599785489,blazer/blazer_08s.jpg,clothing,4,clothing,milp
coat,low,coat_10s.jpg,images/coat_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/coat/coat_10s.jpg,0.564102564,0.466666667,0.823529412,4.97,0.8905998621006664,coat/coat_10s.jpg,clothing,4,clothing,milp
outfit,low,outfit_03s.jpg,images/outfit_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/outfit/outfit_03s.jpg,0.512820513,0.058823529,0.5625,4.12,0.273883398452463,outfit/outfit_03s.jpg,clothing,4,clothing,milp
raincoat,low,raincoat_07s.jpg,images/raincoat_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/raincoat/raincoat_07s.jpg,0.525,0.222222222,0.333333333,5.0,0.34091779667509386,raincoat/raincoat_07s.jpg,clothing,4,clothing,milp
sweater,low,sweater_02s.jpg,images/sweater_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sweater/sweater_02s.jpg,0.538461538,0.785714286,0.947368421,4.78,0.5037156209300544,sweater/sweater_02s.jpg,clothing,4,clothing,milp
vest,low,vest_13s.jpg,images/vest_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/vest/vest_13s.jpg,0.56097561,0.333333333,0.85,4.52,0.7910058990270437,vest/vest_13s.jpg,clothing,4,clothing,milp
belt_buckle,low,belt_buckle_13s.jpg,images/belt_buckle_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/belt_buckle/belt_buckle_13s.jpg,0.6,0.846153846,0.736842105,4.92,1.9210143262085346,belt_buckle/belt_buckle_13s.jpg,clothing accessory,5,clothing accessory,milp
corsage,low,corsage_13s.jpg,images/corsage_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/corsage/corsage_13s.jpg,0.615384615,0.235294118,0.789473684,4.38,2.6430705584923007,corsage/corsage_13s.jpg,clothing accessory,5,clothing accessory,milp
earring,low,earring_02s.jpg,images/earring_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/earring/earring_02s.jpg,0.45,0.9375,0.823529412,4.96,0.04979698153681146,earring/earring_02s.jpg,clothing accessory,5,clothing accessory,milp
scarf,low,scarf_11s.jpg,images/scarf_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/scarf/scarf_11s.jpg,0.575,0.583333333,1.0,4.97,1.1127710104956714,scarf/scarf_11s.jpg,clothing accessory,5,clothing accessory,milp
sombrero,low,sombrero_02s.jpg,images/sombrero_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sombrero/sombrero_02s.jpg,0.58974359,0.0,0.117647059,4.7,1.5532827702443883,sombrero/sombrero_02s.jpg,clothing accessory,5,clothing accessory,milp
top_hat,low,top_hat_04s.jpg,images/top_hat_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/top_hat/top_hat_04s.jpg,0.6,0.25,0.777777778,4.96,1.9210143262085346,top_hat/top_hat_04s.jpg,clothing accessory,5,clothing accessory,milp
goblet,low,goblet_06s.jpg,images/goblet_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/goblet/goblet_06s.jpg,0.547619048,0.285714286,0.5,4.65,0.5535126024668658,goblet/goblet_06s.jpg,container,6,container,milp
honeypot,low,honeypot_13s.jpg,images/honeypot_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/honeypot/honeypot_13s.jpg,0.547619048,0.352941176,0.176470588,4.37,0.5535126024668658,honeypot/honeypot_13s.jpg,container,6,container,milp
oilcan,low,oilcan_08s.jpg,images/oilcan_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/oilcan/oilcan_08s.jpg,0.477272727,0.3125,0.235294118,4.62,0.11874664828008888,oilcan/oilcan_08s.jpg,container,6,container,milp
